uniqueID,movie_name,num_trailers,trailer_id,video_url,video_title,channel,official,teaser,days_diff,trailer_release,trailer_view,trailer_like,trailer_comment,most_recent,oldest,most_liked,most_viewed,most_comment,invalid_trailer
824,Goosebumps,2,1,https://www.youtube.com/watch?v=IIEmUFGJPSw,Goosebumps - Official Trailer 2 (ft. Jack Black),Sony Pictures Entertainment,1,0,-43,9/3/2015,1085508,20297,TO-DO,1,1,0,0,TO-DO,1
825,The Boss,1,0,https://www.youtube.com/watch?v=V8GAMZqJqjs,The Boss - Official Trailer (HD),Universal Pictures,1,0,-141,11/19/2015,2956886,5400,TO-DO,1,1,1,1,TO-DO,1
826,Dinner for Schmucks,1,0,https://www.youtube.com/watch?v=-FHlvEc3vaE,Dinner for Schmucks' Trailer HD,hollywoodstreams,1,0,-107,4/14/2010,3283243,6911,TO-DO,1,1,1,1,TO-DO,1
827,Mary Poppins Returns,2,0,https://www.youtube.com/watch?v=-3jsfXDZLIY,Mary Poppins Returns | Official Trailer,Walt Disney Studios,1,0,-93,9/17/2018,17803558,196105,TO-DO,1,0,1,1,TO-DO,1
827,Mary Poppins Returns,2,1,https://www.youtube.com/watch?v=PzcaR1N0pTI,Mary Poppins Returns Official Teaser Trailer,Walt Disney Studios,0,1,-290,3/4/2018,8910717,95429,TO-DO,0,1,0,0,TO-DO,1
828,Dracula Untold,1,0,https://www.youtube.com/watch?v=_2aWqecTTuE,Dracula Untold - Official Trailer (HD),Universal Pictures,1,0,-104,6/28/2014,16782414,79366,TO-DO,1,1,1,1,TO-DO,1
831,I Can Do Bad All by Myself,1,0,https://www.youtube.com/watch?v=nkUvBCW-tS4,Tyler Perry's I Can Do Bad All By Myself -  trailer,Lionsgate Movies,1,0,-51,7/22/2009,935169,4914,TO-DO,1,1,1,1,TO-DO,1
835,The Taking of Pelham 123,1,0,https://www.youtube.com/watch?v=9WTMFghxvXo,Watch the new trailer for TAKING OF PELHAM 1 2 3!,Sony Pictures Entertainment,1,0,-71,4/2/2009,124680,339,TO-DO,1,1,1,1,TO-DO,1
839,Pineapple Express,1,0,https://www.youtube.com/watch?v=BWZt4v6b1hI,Watch Pineapple Express Trailer,Sony Pictures Entertainment,1,0,-131,3/28/2008,2425017,10824,TO-DO,1,1,1,1,TO-DO,1
840,Alvin and the Chipmunks: Chipwrecked,2,0,https://www.youtube.com/watch?v=-dOc_fqmcZo,Alvin and the Chipmunks: Chipwrecked | Official Trailer | 20th Century FOX,20th Century Studios,1,0,-141,7/28/2011,1656348,1944,TO-DO,1,0,1,1,TO-DO,1
840,Alvin and the Chipmunks: Chipwrecked,2,1,https://www.youtube.com/watch?v=q8HbqmCybJI,Alvin and The Chipmunks: Chipwrecked! | Trailer | 20th Century FOX,20th Century Studios,1,0,-182,6/17/2011,185799,285,TO-DO,0,1,0,0,TO-DO,1
842,This Is It,1,0,https://www.youtube.com/watch?v=zUniG6F_RzY,Michael Jackson's THIS IS IT Official HD Trailer,Sony Pictures Entertainment,1,0,-44,9/14/2009,3494078,41785,TO-DO,1,1,1,1,TO-DO,1
845,Jackass Forever,1,0,https://www.youtube.com/watch?v=FNq-QT2Jpng,jackass forever | Official Trailer (2022 Movie),Paramount Pictures,1,0,-199,7/20/2021,9100537,116956,TO-DO,1,1,1,1,TO-DO,1
848,Eat Pray Love,1,0,https://www.youtube.com/watch?v=mjay5vgIwt4,Watch the Official EAT PRAY LOVE Trailer in HD,Sony Pictures Entertainment,1,0,-148,3/18/2010,6832449,20093,TO-DO,1,1,1,1,TO-DO,1
850,Smallfoot,3,0,https://www.youtube.com/watch?v=uBw6EvIxIS8,SMALLFOOT - Official Final Trailer [HD],Warner Bros. Pictures,1,0,-57,8/2/2018,7631093,21910,TO-DO,1,0,1,1,TO-DO,1
850,Smallfoot,3,1,https://www.youtube.com/watch?v=34cHO5_LX9g,SMALLFOOT - Official Trailer 1,Warner Bros. Pictures,1,0,-157,4/24/2018,5321605,14583,TO-DO,0,0,0,0,TO-DO,1
850,Smallfoot,3,2,https://www.youtube.com/watch?v=_r9GPgvN8As,SMALLFOOT - Teaser Trailer,Warner Bros. Pictures,0,1,-310,11/22/2017,2676321,12914,TO-DO,0,1,0,0,TO-DO,1
853,27 Dresses,1,0,https://www.youtube.com/watch?v=SEjiaUwCpHQ,27 Dresses - Mit Katherine Heigl - Trailer,20th Century Studios DE,1,0,-36,12/13/2007,423557,981,TO-DO,1,1,1,1,TO-DO,1
854,The Haunting in Connecticut,1,0,https://www.youtube.com/watch?v=MRJA3lN0xCQ,The Haunting in Connecticut (2009) - Official Trailer,Lionsgate Movies,1,0,-156,10/22/2008,5306345,12557,TO-DO,1,1,1,1,TO-DO,1
855,DC League of Super-Pets,2,0,https://www.youtube.com/watch?v=1jkw2JPCl18,DC LEAGUE OF SUPER-PETS – Official Trailer,Warner Bros. Pictures,1,0,-248,11/23/2021,29043723,118321,TO-DO,0,0,1,0,TO-DO,1
855,DC League of Super-Pets,2,1,https://www.youtube.com/watch?v=xEbpPP-_1Ig,DC League of Super-Pets – Trailer 2,Warner Bros. Pictures,1,0,-87,5/3/2022,32025387,30783,TO-DO,1,1,0,1,TO-DO,1
857,The Game Plan,1,0,https://www.youtube.com/watch?v=okZ4S4yjvlw,The Game Plan (trailer),WamBamFam,1,0,-96,6/24/2007,2068651,3721,TO-DO,1,1,1,1,TO-DO,1
858,Vantage Point,1,0,https://www.youtube.com/watch?v=vDp-08uNH0Y,VANTAGE POINT Trailer,Sony Pictures Entertainment,1,0,-123,10/22/2007,1578675,4898,TO-DO,1,1,1,1,TO-DO,1
859,Jack Reacher: Never Go Back,1,0,https://www.youtube.com/watch?v=kidXMuWQ5kw,JACK REACHER 2 TRAILER (Tom Cruise - Action Movie HD),ONE Media,1,0,-121,6/22/2016,2095700,4887,TO-DO,1,1,1,1,TO-DO,1
867,Insidious: Chapter 3,1,0,https://www.youtube.com/watch?v=bWd2MrMTYrc,Insidious: Chapter 3 International Trailer (Official),Sony Pictures Entertainment,1,0,-88,3/9/2015,231001,1062,TO-DO,1,1,1,1,TO-DO,1
869,Funny People,1,0,https://www.youtube.com/watch?v=kzciY15Q3BA,Funny People - Trailer,Universal Pictures,1,0,-31,6/30/2009,938300,1879,TO-DO,1,1,1,1,TO-DO,1
870,Black Mass,2,0,https://www.youtube.com/watch?v=R_F-lVhSfx8,Black Mass - Official Main Trailer [HD],Warner Bros. Pictures,1,0,-50,7/30/2015,5242238,16989,TO-DO,1,0,1,1,TO-DO,1
870,Black Mass,2,1,https://www.youtube.com/watch?v=YJWJeBJnT6M,Black Mass - Official Trailer [HD],Warner Bros. Pictures,1,0,-119,5/22/2015,2191403,6089,TO-DO,0,1,0,0,TO-DO,1
871,Poltergeist,2,0,https://www.youtube.com/watch?v=pyuZQtUrVm4,Poltergeist | Official Trailer 2 [HD] | 20th Century FOX,20th Century Studios,1,0,-50,4/2/2015,4405818,5748,TO-DO,1,0,1,1,TO-DO,1
871,Poltergeist,2,1,https://www.youtube.com/watch?v=hVdzNlNxLxg,Poltergeist | Official Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-105,2/6/2015,3254473,4912,TO-DO,0,1,0,0,TO-DO,1
873,Smile,2,0,https://www.youtube.com/watch?v=BcDK7lkzzsU,Smile | Official Trailer (2022 Movie),Paramount Pictures,1,0,-100,6/22/2022,32042637,138926,TO-DO,0,0,1,1,TO-DO,1
873,Smile,2,1,https://www.youtube.com/watch?v=-8d987Wtkxs,SMILE | Final Trailer (2022 Movie),Paramount Pictures,1,0,-4,9/26/2022,3166990,9955,TO-DO,1,1,0,0,TO-DO,1
877,Saw 3D,2,0,https://www.youtube.com/watch?v=WXgdG7zl31k,Saw 3D - New Movie Trailer,IGN,1,0,-43,9/16/2010,1177825,2883,TO-DO,1,0,1,0,TO-DO,1
877,Saw 3D,2,1,https://www.youtube.com/watch?v=zg0go2b3ekY,Saw 3D Teaser Trailer,IGN,0,1,-99,7/22/2010,1305354,2696,TO-DO,0,1,0,1,TO-DO,1
880,The Lucky One,1,0,https://www.youtube.com/watch?v=9w8lE83oYeM,THE LUCKY ONE Trailer 2012 Movie - Official [HD],Cieon Movies,1,0,-60,2/20/2012,7241737,22688,TO-DO,1,1,1,1,TO-DO,1
883,Life of Pi,1,0,https://www.youtube.com/watch?v=9A0p_SJ8eu4,Life Of Pi | Official Trailer 1 | 20th Century FOX,20th Century Studios,1,0,-118,7/26/2012,81126,301,TO-DO,1,1,1,1,TO-DO,1
884,The Social Network,2,0,https://www.youtube.com/watch?v=lB95KLmpLR4,THE SOCIAL NETWORK - Official Trailer [2010] (HD),Sony Pictures Entertainment,1,0,-77,7/16/2010,14935225,79554,TO-DO,1,0,1,1,TO-DO,1
884,The Social Network,2,1,https://www.youtube.com/watch?v=mWoUgftTj3Y,The Social Network  - In Theaters This October,Sony Pictures Entertainment,1,0,-98,6/25/2010,1561733,2182,TO-DO,0,1,0,0,TO-DO,1
886,Contagion,1,0,https://www.youtube.com/watch?v=I5VfNKCQF60,Contagion Trailer,Warner Bros. Pictures,1,0,-57,7/14/2011,1061172,4057,TO-DO,1,1,1,1,TO-DO,1
887,Now You See Me 2,2,0,https://www.youtube.com/watch?v=b306jk-C5rE,Now You See Me 2 – Official Teaser Trailer,Lionsgate Movies,0,1,-204,11/19/2015,814440,3972,TO-DO,0,0,0,0,TO-DO,1
887,Now You See Me 2,2,1,https://www.youtube.com/watch?v=JzZh8kJJwe4,Now You See Me 2 (2016 Movie) Official Trailer – “Reappearing” - Daniel Radcliffe & Dave Franco,Lionsgate Movies,1,0,-86,3/16/2016,6922021,20258,TO-DO,1,1,1,1,TO-DO,1
890,Sing 2,3,0,https://www.youtube.com/watch?v=EPZu5MA2uqI,Sing 2 - Official Trailer [HD],Illumination,1,0,-181,6/24/2021,37004348,207741,TO-DO,0,0,1,1,TO-DO,1
890,Sing 2,3,1,https://www.youtube.com/watch?v=AAnkc01ITpw,Sing 2 - Official Trailer 2 [HD],Illumination,1,0,-48,11/4/2021,10740132,95925,TO-DO,0,0,0,0,TO-DO,1
890,Sing 2,3,2,https://www.youtube.com/watch?v=aS7h3qM024g,Sing 2 - Final Trailer [HD],Illumination,1,0,-28,11/24/2021,2024674,19017,TO-DO,1,1,0,0,TO-DO,1
891,Planes,2,0,https://www.youtube.com/watch?v=bssstn218EA,Disney's Planes - Teaser Trailer,Walt Disney Studios,0,1,-162,2/28/2013,3100599,5893,TO-DO,0,0,1,1,TO-DO,1
891,Planes,2,1,https://www.youtube.com/watch?v=qfnWYHO7Id4,Disney's Planes - Trailer 2,Walt Disney Studios,1,0,-72,5/29/2013,2379411,2878,TO-DO,1,1,0,0,TO-DO,1
899,Diary of a Wimpy Kid,1,0,https://www.youtube.com/watch?v=7ZVEIgPeDCE,Diary of a Wimpy Kid Trailer,TrailerDelinquent,1,0,-56,1/22/2010,6336415,10735,TO-DO,1,1,1,1,TO-DO,1
900,Ghost Rider: Spirit of Vengeance,1,0,https://www.youtube.com/watch?v=UUObgxCoUgA,GHOST RIDER: SPIRIT OF VENGEANCE 3D - Official Trailer - In Theaters 2/17/12,Sony Pictures Entertainment,1,0,-64,12/15/2011,1461524,7913,TO-DO,1,1,1,1,TO-DO,1
901,It's Complicated,1,0,https://www.youtube.com/watch?v=FtbsGSzTOyI,It's Complicated - Internet Trailer,Universal Pictures,1,0,-42,11/13/2009,418395,886,TO-DO,1,1,1,1,TO-DO,1
906,Chronicle,1,0,https://www.youtube.com/watch?v=xUepHoDYpdI,Chronicle | Trailer | 20th Century FOX,20th Century Studios,1,0,-67,11/28/2011,109192,282,TO-DO,1,1,1,1,TO-DO,1
907,The Monuments Men,2,0,https://www.youtube.com/watch?v=oBfMOmR4S9M,Monuments Men - Official Trailer #2 - In Theaters 2/7/14,Sony Pictures Entertainment,1,0,-95,11/4/2013,137034,394,TO-DO,1,0,0,0,TO-DO,1
907,The Monuments Men,2,1,https://www.youtube.com/watch?v=SziPDANik18,The Monuments Men - Official Trailer - In Theaters 2/7/14,Sony Pictures Entertainment,1,0,-179,8/12/2013,189901,490,TO-DO,0,1,1,1,TO-DO,1
908,Candyman,2,0,https://www.youtube.com/watch?v=tlwzuZ9kOQU,Candyman - Official Trailer [HD],Universal Pictures,1,0,-547,2/27/2020,15228896,116098,TO-DO,0,0,1,0,TO-DO,1
908,Candyman,2,1,https://www.youtube.com/watch?v=TPBH3XO8YEU,Candyman - Official Trailer 2,Universal Pictures,1,0,-65,6/23/2021,30864967,85706,TO-DO,1,1,0,1,TO-DO,1
913,Unknown,1,0,https://www.youtube.com/watch?v=vSXUgkCjdBM,Unknown - Trailer,Warner Bros. Pictures,1,0,-119,10/22/2010,2560165,7595,TO-DO,1,1,1,1,TO-DO,1
914,Dolittle,2,0,https://www.youtube.com/watch?v=FEf412bSPLs,Dolittle - Official Trailer,Universal Pictures,1,0,-96,10/13/2019,28788377,520694,TO-DO,0,0,1,1,TO-DO,1
914,Dolittle,2,1,https://www.youtube.com/watch?v=zjm6rDgKNMY,Dolittle - "Official Trailer",Universal Pictures,1,0,-14,1/3/2020,4473676,28294,TO-DO,1,1,0,0,TO-DO,1
915,Stomp the Yard,1,0,https://www.youtube.com/watch?v=hvLzhK7Vatw,Stomp The Yard trailer,StompTheYard,1,0,-109,9/25/2006,4132570,5561,TO-DO,1,1,1,1,TO-DO,1
919,Neighbors 2: Sorority Rising,1,0,https://www.youtube.com/watch?v=X2i9Zz_AqTg,Neighbors 2 - Official Trailer (HD),Universal Pictures,1,0,-122,1/19/2016,19154474,112498,TO-DO,1,1,1,1,TO-DO,1
922,Texas Chainsaw,1,0,https://www.youtube.com/watch?v=gB0aHrd7rUo,Texas Chainsaw 3D (2013) - Official Trailer,Lionsgate Movies,1,0,-112,9/14/2012,2308463,4363,TO-DO,1,1,1,1,TO-DO,1
928,Lights Out,2,0,https://www.youtube.com/watch?v=6LiKKFZyhRU,Lights Out - Official Trailer [HD],Warner Bros. Pictures,1,0,-118,3/26/2016,26896496,116009,TO-DO,0,0,1,1,TO-DO,1
928,Lights Out,2,1,https://www.youtube.com/watch?v=H_nTMprod00,Lights Out - Official Trailer 2 [HD],Warner Bros. Pictures,1,0,-28,6/24/2016,11234726,17783,TO-DO,1,1,0,0,TO-DO,1
929,RoboCop,2,0,https://www.youtube.com/watch?v=xPLSpmAtc1Q,RoboCop  - Official Trailer #2 - In Theaters 2/12/14,Sony Pictures Entertainment,1,0,-97,11/7/2013,3369577,10326,TO-DO,1,0,1,1,TO-DO,1
929,RoboCop,2,1,https://www.youtube.com/watch?v=LY67dAT22Pc,ROBOCOP - Official Trailer - In Theaters 2/12/14,Sony Pictures Entertainment,1,0,-159,9/6/2013,119435,459,TO-DO,0,1,0,0,TO-DO,1
931,Bumblebee,2,0,https://www.youtube.com/watch?v=lcwmDAYt22k,Bumblebee (2018) - New Official Trailer - Paramount Pictures,Paramount Pictures,1,0,-88,9/24/2018,24798899,193988,TO-DO,1,0,0,0,TO-DO,1
931,Bumblebee,2,1,https://www.youtube.com/watch?v=fAIX12F6958,Bumblebee (2018) - Official Teaser Trailer - Paramount Pictures,Paramount Pictures,0,1,-199,6/5/2018,27962781,263833,TO-DO,0,1,1,1,TO-DO,1
932,Temptation: Confessions of a Marriage Counselor,1,0,https://www.youtube.com/watch?v=wJ7Srr0MvXI,Tyler Perry's Temptation: Confessions of a Marriage Counselor Official Movie Trailer [HD],eOnefilms,1,0,-35,2/22/2013,197979,784,TO-DO,1,1,1,1,TO-DO,1
933,London Has Fallen,1,0,https://www.youtube.com/watch?v=GAeWcYODMoQ,London Has Fallen - Trailer,Universal Pictures All-Access,1,0,-1,3/3/2016,176500,0,TO-DO,1,1,1,1,TO-DO,1
936,Fool's Gold,1,0,https://www.youtube.com/watch?v=i2FwdFsv5gQ,Fool's Gold - Trailer Official,RapaduraCast,1,0,-59,12/11/2007,6327,23,TO-DO,1,1,1,1,TO-DO,1
937,Tammy,2,0,https://www.youtube.com/watch?v=pX1-TNEpQ74,Tammy - Official Teaser Trailer [HD],Warner Bros. Pictures,0,1,-140,2/12/2014,4309393,9670,TO-DO,0,0,1,1,TO-DO,1
937,Tammy,2,1,https://www.youtube.com/watch?v=eejJiKQe50k,Tammy - Official Trailer 2 [HD],Warner Bros. Pictures,1,0,-57,5/6/2014,3177222,6110,TO-DO,1,1,0,0,TO-DO,1
940,Pete's Dragon,2,0,https://www.youtube.com/watch?v=fPOamb6d_20,Pete's Dragon - Official US Trailer,Walt Disney Studios,1,0,-59,6/14/2016,11872984,43673,TO-DO,1,0,1,1,TO-DO,1
940,Pete's Dragon,2,1,https://www.youtube.com/watch?v=OlUkOid3TYc,Pete's Dragon Official US Teaser Trailer,Walt Disney Studios,0,1,-173,2/21/2016,5810397,17158,TO-DO,0,1,0,0,TO-DO,1
941,American Reunion,2,0,https://www.youtube.com/watch?v=fVkBlwcvl2c,American Reunion - Theatrical Trailer,Universal Pictures,1,0,-44,2/22/2012,73733,569,TO-DO,1,0,0,0,TO-DO,1
941,American Reunion,2,1,https://www.youtube.com/watch?v=OXeWfALLxss,American Reunion - Trailer,Universal Pictures,1,0,-158,10/31/2011,156879,750,TO-DO,0,1,1,1,TO-DO,1
942,Cruella,1,0,https://www.youtube.com/watch?v=jpZrVxvG3mk,Disney’s Cruella | Official Trailer 2,Walt Disney Studios,1,0,-51,4/7/2021,11432187,93788,TO-DO,1,1,1,1,TO-DO,1
945,Good Boys,1,0,https://www.youtube.com/watch?v=zPXqwAGmX04,Good Boys - Official Trailer,Universal Pictures,1,0,-67,6/10/2019,22774075,58678,TO-DO,1,1,1,1,TO-DO,1
946,Safe Haven,2,0,https://www.youtube.com/watch?v=SCCdqVFA-88,Safe Haven Official Trailer 2,SafeHavenMovie,1,0,-91,11/15/2012,529557,920,TO-DO,1,0,0,0,TO-DO,1
946,Safe Haven,2,1,https://www.youtube.com/watch?v=mj6i_Z1Srsw,Safe Haven Official Trailer,SafeHavenMovie,1,0,-114,10/23/2012,10137917,16910,TO-DO,0,1,1,1,TO-DO,1
948,The Hitman's Bodyguard,2,0,https://www.youtube.com/watch?v=IpKmt4MpctM,The Hitman’s Bodyguard (2017) Official F*cking Trailer – Ryan Reynolds Samuel L. Jackson,Lionsgate Movies,1,0,-84,5/26/2017,4188700,7673,TO-DO,1,0,0,1,TO-DO,1
948,The Hitman's Bodyguard,2,1,https://www.youtube.com/watch?v=Anps6VPe0u8,The Hitman’s Bodyguard (2017) Restricted Teaser Trailer – Ryan Reynolds Samuel L. Jackson,Lionsgate Movies,0,1,-128,4/12/2017,1419369,10494,TO-DO,0,1,1,0,TO-DO,1
949,Angel Has Fallen,2,0,https://www.youtube.com/watch?v=l4AQchYSxwc,Angel Has Fallen (2019 Movie) New Trailer — Gerard Butler Morgan Freeman,Lionsgate Movies,1,0,-29,7/25/2019,4875946,12449,TO-DO,1,0,0,0,TO-DO,1
949,Angel Has Fallen,2,1,https://www.youtube.com/watch?v=XF8h3hOGBJM,Angel Has Fallen (2019 Movie) Official Trailer - Gerard Butler Morgan Freeman,Lionsgate Movies,1,0,-99,5/16/2019,15026567,50622,TO-DO,0,1,1,1,TO-DO,1
950,Ice Age: Collision Course,3,0,https://www.youtube.com/watch?v=Ohq6NmKMja8,Ice Age: Collision Course | Official Trailer #2 | 2016,20th Century Studios UK,1,0,-170,2/3/2016,7333198,21615,TO-DO,0,0,1,1,TO-DO,1
950,Ice Age: Collision Course,3,1,https://www.youtube.com/watch?v=6CR1QzHmoWs,Ice Age: Collision Course | Official HD Trailer #1 | 2016,20th Century Studios UK,1,0,-220,12/15/2015,196403,792,TO-DO,0,0,0,0,TO-DO,1
950,Ice Age: Collision Course,3,2,https://www.youtube.com/watch?v=oajbjmEhrQk,Ice Age: Collision Course | Official HD Trailer #3 | 2016,20th Century Studios UK,1,0,-74,5/9/2016,148453,584,TO-DO,1,1,0,0,TO-DO,1
951,Why Did I Get Married?,1,0,https://www.youtube.com/watch?v=sJ5pq7n9tYs,Why Did I Get Married (2007) Official Trailer,TruchanFilm,1,0,-9,10/3/2007,21580,18,TO-DO,1,1,1,1,TO-DO,1
952,Turbo,2,0,https://www.youtube.com/watch?v=VlRtm8Gh9PQ,Turbo | Full Trailer [HD] | 20th Century FOX,20th Century Studios,1,0,-118,3/21/2013,437009,1278,TO-DO,1,0,1,1,TO-DO,1
952,Turbo,2,1,https://www.youtube.com/watch?v=HJVwEWEc7a4,Turbo | Teaser Trailer [HD] | 20th Century FOX,20th Century Studios,0,1,-173,1/25/2013,104245,366,TO-DO,0,1,0,0,TO-DO,1
953,Storks,3,0,https://www.youtube.com/watch?v=tF6jd0-xRrI,Storks - Official Announcement Trailer [HD],Warner Bros. Pictures,1,0,-281,12/17/2015,3955183,6507,TO-DO,0,0,0,1,TO-DO,1
953,Storks,3,1,https://www.youtube.com/watch?v=-m0aIyOEe60,STORKS - Official Trailer 3,Warner Bros. Pictures,1,0,-53,8/1/2016,3616769,14872,TO-DO,1,0,1,0,TO-DO,1
953,Storks,3,2,https://www.youtube.com/watch?v=3ubGgmaexv8,Storks - Official Trailer 2,Warner Bros. Pictures,1,0,-99,6/16/2016,2717464,4717,TO-DO,0,1,0,0,TO-DO,1
954,My Bloody Valentine,1,0,https://www.youtube.com/watch?v=mJFCJaSr2Xk,My Bloody Valentine 3D (2009) - Official Trailer #2,Lionsgate Movies,1,0,-37,12/10/2008,6914130,10537,TO-DO,1,1,1,1,TO-DO,1
955,Happy Feet Two,2,0,https://www.youtube.com/watch?v=ZjJnKjkwEKw,Happy Feet Two - Teaser Trailer,Warner Bros. Pictures,0,1,-175,5/27/2011,593629,1943,TO-DO,0,0,1,1,TO-DO,1
955,Happy Feet Two,2,1,https://www.youtube.com/watch?v=cQhTl5_LzCk,Happy Feet Two Trailer #4,Warner Bros. Pictures,1,0,-42,10/7/2011,445216,1029,TO-DO,1,1,0,0,TO-DO,1
956,Demon Slayer the Movie: Mugen Train,1,0,https://www.youtube.com/watch?v=bFwdl2PDAFM,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train - Official Sub Trailer (English Subtitles),IGN,1,0,-38,3/16/2021,3313147,86834,TO-DO,1,1,1,1,TO-DO,1
957,Boo 2! A Madea Halloween,2,0,https://www.youtube.com/watch?v=feRTw6OK_Ks,Boo 2! A Madea Halloween (2017 Movie) Official Trailer – Tyler Perry,Lionsgate Movies,1,0,-64,8/17/2017,1940165,13481,TO-DO,1,0,0,0,TO-DO,1
957,Boo 2! A Madea Halloween,2,1,https://www.youtube.com/watch?v=-sPHseSGr9Q,Boo! A Madea Halloween (2016 Movie – Tyler Perry) Official Trailer – ‘Trick Or Treat’,Lionsgate Movies,1,0,-463,7/14/2016,7872919,65152,TO-DO,0,1,1,1,TO-DO,1
961,The Adjustment Bureau,1,0,https://www.youtube.com/watch?v=H78XCiJamXc,The Adjustment Bureau - Trailer,Universal Pictures,1,0,-190,8/26/2010,357644,872,TO-DO,1,1,1,1,TO-DO,1
962,Dragon Ball Super: Super Hero,1,0,https://www.youtube.com/watch?v=t5CIs0jDqC8,Dragon Ball Super: SUPER HERO | OFFICIAL TRAILER,Crunchyroll Collection,1,0,-101,5/10/2022,5004368,112758,TO-DO,1,1,1,1,TO-DO,1
966,Resident Evil: Retribution,2,0,https://www.youtube.com/watch?v=hoyMT-7wEqs,RESIDENT EVIL: RETRIBUTION (3D) - Official Trailer - In Theaters 9/14,Sony Pictures Entertainment,1,0,-92,6/14/2012,6837606,25483,TO-DO,1,0,1,1,TO-DO,1
966,Resident Evil: Retribution,2,1,https://www.youtube.com/watch?v=e7LWCKMFKk8,RESIDENT EVIL: RETRIBUTION 3D - Official Teaser Trailer - Opens 9/14,Sony Pictures Entertainment,0,1,-238,1/20/2012,4573258,11572,TO-DO,0,1,0,0,TO-DO,1
967,Project X,1,0,https://www.youtube.com/watch?v=l5m4bPQLPZ8,Project X - Official Trailer 2 [HD],Warner Bros. Pictures,1,0,-43,1/19/2012,825475,4370,TO-DO,1,1,1,1,TO-DO,1
968,Law Abiding Citizen,1,0,https://www.youtube.com/watch?v=LX6kVRsdXW4,LAW ABIDING CITIZEN - HD TRAILER,overturefilms,1,0,-51,8/26/2009,6066818,19030,TO-DO,1,1,1,1,TO-DO,1
970,Valkyrie,1,0,https://www.youtube.com/watch?v=o9c09zHGwA8,Valkyrie Theatrical Trailer,MGM,1,0,-52,11/3/2008,171846,912,TO-DO,1,1,1,1,TO-DO,1
973,The Strangers,1,0,https://www.youtube.com/watch?v=2lm2hZ50sN4,The Strangers Official Trailer,TheStrangers530,1,0,-56,4/4/2008,994290,534,TO-DO,1,1,1,1,TO-DO,1
975,Scary Stories to Tell in the Dark,2,0,https://www.youtube.com/watch?v=Vlya92LZqZw,SCARY STORIES TO TELL IN THE DARK - Official Trailer - HD,CBS Films,1,0,-67,6/3/2019,18985554,163607,TO-DO,1,0,1,1,TO-DO,1
975,Scary Stories to Tell in the Dark,2,1,https://www.youtube.com/watch?v=N3J2k3Nhicw,SCARY STORIES TO TELL IN THE DARK - Teaser Trailer - HD,CBS Films,0,1,-134,3/28/2019,6292450,8310,TO-DO,0,1,0,0,TO-DO,1
977,The Woman in Black,2,0,https://www.youtube.com/watch?v=z4D-87X3vVc,The Woman In Black - Official Teaser Trailer (HD version),CBS Films,0,1,-160,8/27/2011,2017146,3431,TO-DO,0,0,1,1,TO-DO,1
977,The Woman in Black,2,1,https://www.youtube.com/watch?v=UBn_a7VaMd4,The Woman in Black - Now Playing!,CBS Films,1,0,-1,2/2/2012,94739,512,TO-DO,1,1,0,0,TO-DO,1
979,Underworld: Rise of the Lycans,1,0,https://www.youtube.com/watch?v=-dUgVLvYSe4,Watch the Underworld: Rise Of The Lycans Trailer,Sony Pictures Entertainment,1,0,-87,10/28/2008,368082,1508,TO-DO,1,1,1,1,TO-DO,1
980,The Grudge 2,1,0,https://www.youtube.com/watch?v=2fsOsguf0iA,The Grudge 2 trailer,Grudge2,1,0,-63,8/11/2006,5569594,11318,TO-DO,1,1,1,1,TO-DO,1
982,Prisoners,2,0,https://www.youtube.com/watch?v=2SupordEUpw,Prisoners - Official Trailer 1 [HD],Warner Bros. Pictures,1,0,-112,5/31/2013,583452,2790,TO-DO,0,0,1,0,TO-DO,1
982,Prisoners,2,1,https://www.youtube.com/watch?v=doPNgss-ntc,Prisoners - Official Trailer 2 [HD],Warner Bros. Pictures,1,0,-84,6/28/2013,939528,1317,TO-DO,1,1,0,1,TO-DO,1
983,Prom Night,1,0,https://www.youtube.com/watch?v=ayvHRgYNvzU,Watch the trailer for PROM NIGHT,Sony Pictures Entertainment,1,0,-91,1/11/2008,211049,681,TO-DO,1,1,1,1,TO-DO,1
984,Looper,2,0,https://www.youtube.com/watch?v=2iQuhsmtfHw,LOOPER - Official Trailer (HD),Sony Pictures Entertainment,1,0,-92,6/28/2012,9980795,26775,TO-DO,1,0,1,1,TO-DO,1
984,Looper,2,1,https://www.youtube.com/watch?v=5AXwtch744A,LOOPER - Official Trailer - In Theaters 9/28,Sony Pictures Entertainment,1,0,-168,4/13/2012,347988,1391,TO-DO,0,1,0,0,TO-DO,1
985,This Is the End,1,0,https://www.youtube.com/watch?v=u1HM1cYCsWI,THIS IS THE END - Official Green Band Trailer - In Theaters 6/12,Sony Pictures Entertainment,1,0,-69,4/4/2013,117710,504,TO-DO,1,1,1,1,TO-DO,1
986,The Bounty Hunter,1,0,https://www.youtube.com/watch?v=x6c1vH8TLPo,The Bounty Hunter - In Theaters 3/19,Sony Pictures Entertainment,1,0,-42,2/5/2010,1319021,1684,TO-DO,1,1,1,1,TO-DO,1
